snapshot_time,trade_time,direction,price,volume
2026-06-11 19:56:39,2026-06-11T19:56:37Z,sell,11221475351.0000000000000000,0.0001810000000000
2026-06-11 19:56:39,2026-06-11T19:56:33Z,sell,11221475350.0000000000000000,0.0020780000000000
2026-06-11 19:56:49,2026-06-11T19:56:50Z,sell,11221475352.0000000000000000,0.0032820000000000
2026-06-11 19:56:49,2026-06-11T19:56:48Z,sell,11221475352.0000000000000000,0.0027060000000000
2026-06-11 19:56:49,2026-06-11T19:56:48Z,buy,11221475352.0000000000000000,0.0000760000000000
2026-06-11 19:57:19,2026-06-11T19:57:14Z,buy,11221475351.0000000000000000,0.0004260000000000
2026-06-11 19:57:29,2026-06-11T19:57:24Z,buy,11193657629.0000000000000000,0.0009200000000000
2026-06-11 19:57:29,2026-06-11T19:57:24Z,buy,11193657630.0000000000000000,0.0000800000000000
2026-06-11 19:57:29,2026-06-11T19:57:22Z,buy,11221475351.0000000000000000,0.0002840000000000
2026-06-11 19:59:49,2026-06-11T19:59:46Z,buy,11206566325.0000000000000000,0.0002430000000000
2026-06-11 19:59:49,2026-06-11T19:59:46Z,buy,11206566326.0000000000000000,0.0000840000000000
2026-06-11 20:00:19,2026-06-11T20:00:14Z,buy,11206566326.0000000000000000,0.0000610000000000
2026-06-11 20:02:39,2026-06-11T20:02:35Z,buy,11223563540.0000000000000000,0.0018580000000000
2026-06-11 20:02:39,2026-06-11T20:02:35Z,buy,11223563541.0000000000000000,0.0001060000000000
2026-06-11 20:04:19,2026-06-11T20:04:16Z,buy,11232696841.0000000000000000,0.0000420000000000
2026-06-11 20:04:49,2026-06-11T20:04:45Z,sell,11257448886.0000000000000000,0.0000350000000000
2026-06-11 20:04:49,2026-06-11T20:04:43Z,sell,11257448886.0000000000000000,0.0002660000000000
2026-06-11 20:05:09,2026-06-11T20:05:09Z,sell,11255228250.0000000000000000,0.0002690000000000
2026-06-11 20:06:29,2026-06-11T20:06:24Z,buy,11255228250.0000000000000000,0.0002660000000000
2026-06-11 20:07:29,2026-06-11T20:07:25Z,sell,11245401900.0000000000000000,0.0000010000000000
2026-06-11 20:07:29,2026-06-11T20:07:23Z,sell,11245401901.0000000000000000,0.0004470000000000
2026-06-11 20:07:39,2026-06-11T20:07:40Z,sell,11245401889.0000000000000000,0.0002310000000000
2026-06-11 20:08:09,2026-06-11T20:08:01Z,sell,11241404424.0000000000000000,0.0000700000000000
2026-06-11 20:08:39,2026-06-11T20:08:33Z,buy,11245228389.0000000000000000,0.0045390000000000
2026-06-11 20:10:29,2026-06-11T20:10:24Z,buy,11241404424.0000000000000000,0.0002620000000000
2026-06-11 20:11:19,2026-06-11T20:11:15Z,buy,11232696885.0000000000000000,0.0010970000000000
2026-06-11 20:12:29,2026-06-11T20:12:26Z,buy,11214471314.0000000000000000,0.0007160000000000
2026-06-11 20:12:29,2026-06-11T20:12:25Z,buy,11214471315.0000000000000000,0.0047500000000000
2026-06-11 20:14:09,2026-06-11T20:14:02Z,sell,11222532157.0000000000000000,0.0026340000000000
2026-06-11 20:14:09,2026-06-11T20:14:02Z,sell,11222532156.0000000000000000,0.0009940000000000
2026-06-11 20:14:29,2026-06-11T20:14:25Z,sell,11190613782.0000000000000000,0.0004260000000000
2026-06-11 20:14:29,2026-06-11T20:14:25Z,buy,11191151778.0000000000000000,0.0007860000000000
2026-06-11 20:14:39,2026-06-11T20:14:35Z,sell,11206566326.0000000000000000,0.0010190000000000
2026-06-11 20:14:39,2026-06-11T20:14:35Z,sell,11206566325.0000000000000000,0.0035960000000000
2026-06-11 20:14:49,2026-06-11T20:14:49Z,sell,11206566316.0000000000000000,0.0043450000000000
2026-06-11 20:17:39,2026-06-11T20:17:38Z,buy,11187036828.0000000000000000,0.0010720000000000
2026-06-11 20:17:39,2026-06-11T20:17:33Z,buy,11187036827.0000000000000000,0.0013110000000000
2026-06-11 20:17:49,2026-06-11T20:17:49Z,buy,11187036839.0000000000000000,0.0011800000000000
2026-06-11 20:17:49,2026-06-11T20:17:43Z,sell,11206566306.0000000000000000,0.0004460000000000
2026-06-11 20:18:29,2026-06-11T20:18:28Z,buy,11185937987.0000000000000000,0.0000160000000000
2026-06-11 20:18:59,2026-06-11T20:18:56Z,buy,11186170396.0000000000000000,0.0002310000000000
2026-06-11 20:19:59,2026-06-11T20:19:57Z,sell,11206566286.0000000000000000,0.0038580000000000
2026-06-11 20:19:59,2026-06-11T20:19:52Z,sell,11241404424.0000000000000000,0.0000190000000000
2026-06-11 20:19:59,2026-06-11T20:19:52Z,sell,11241404423.0000000000000000,0.0009380000000000
2026-06-11 20:19:59,2026-06-11T20:19:52Z,sell,11213889077.0000000000000000,0.0004000000000000
2026-06-11 20:19:59,2026-06-11T20:19:52Z,sell,11206566326.0000000000000000,0.0000020000000000
2026-06-11 20:20:29,2026-06-11T20:20:24Z,sell,11210338001.0000000000000000,0.0000750000000000
2026-06-11 20:21:19,2026-06-11T20:21:20Z,buy,11200000000.0000000000000000,0.0004000000000000
2026-06-11 20:21:29,2026-06-11T20:21:26Z,buy,11200000000.0000000000000000,0.0004000000000000
2026-06-11 20:21:49,2026-06-11T20:21:40Z,buy,11200000000.0000000000000000,0.0000930000000000
2026-06-11 20:22:39,2026-06-11T20:22:38Z,sell,11199688010.0000000000000000,0.0005890000000000
2026-06-11 20:22:49,2026-06-11T20:22:48Z,buy,11169618827.0000000000000000,0.0004380000000000
2026-06-11 20:23:09,2026-06-11T20:23:03Z,sell,11196861551.0000000000000000,0.0002210000000000
2026-06-11 20:25:19,2026-06-11T20:25:13Z,buy,11199999990.0000000000000000,0.0019030000000000
2026-06-11 20:25:59,2026-06-11T20:25:56Z,buy,11199999990.0000000000000000,0.0014600000000000
2026-06-11 20:25:59,2026-06-11T20:25:53Z,buy,11199999990.0000000000000000,0.0005380000000000
2026-06-11 20:26:19,2026-06-11T20:26:19Z,buy,11199999990.0000000000000000,0.0000020000000000
2026-06-11 20:26:29,2026-06-11T20:26:23Z,sell,11195283191.0000000000000000,0.0044060000000000
2026-06-11 20:26:49,2026-06-11T20:26:46Z,buy,11199999985.0000000000000000,0.0000390000000000
2026-06-11 20:28:19,2026-06-11T20:28:12Z,buy,11156666901.0000000000000000,0.0000390000000000
2026-06-11 20:28:49,2026-06-11T20:28:46Z,buy,11156666666.0000000000000000,0.0000390000000000
2026-06-11 20:28:49,2026-06-11T20:28:46Z,buy,11156666666.0000000000000000,0.0000500000000000
2026-06-11 20:29:29,2026-06-11T20:29:22Z,buy,11156666902.0000000000000000,0.0002990000000000
2026-06-11 20:29:39,2026-06-11T20:29:40Z,buy,11156666902.0000000000000000,0.0002870000000000
2026-06-11 20:29:39,2026-06-11T20:29:33Z,buy,11156666902.0000000000000000,0.0003000000000000
2026-06-11 20:30:19,2026-06-11T20:30:19Z,buy,11156666666.0000000000000000,0.0000110000000000
2026-06-11 20:30:19,2026-06-11T20:30:19Z,buy,11156666902.0000000000000000,0.0027210000000000
2026-06-11 20:30:19,2026-06-11T20:30:19Z,buy,11156666902.0000000000000000,0.0002800000000000
2026-06-11 20:30:59,2026-06-11T20:30:58Z,buy,11151666666.0000000000000000,0.0001000000000000
2026-06-11 20:31:19,2026-06-11T20:31:19Z,sell,11168913736.0000000000000000,0.0003050000000000
2026-06-11 20:31:49,2026-06-11T20:31:48Z,buy,11136666667.0000000000000000,0.0020000000000000
2026-06-11 20:31:49,2026-06-11T20:31:48Z,buy,11136666666.0000000000000000,0.0001000000000000
2026-06-11 20:31:49,2026-06-11T20:31:48Z,buy,11139227674.0000000000000000,0.0008110000000000
2026-06-11 20:31:49,2026-06-11T20:31:48Z,buy,11139227674.0000000000000000,0.0000800000000000
2026-06-11 20:31:49,2026-06-11T20:31:48Z,buy,11146666666.0000000000000000,0.0001000000000000
2026-06-11 20:32:29,2026-06-11T20:32:25Z,sell,11143080827.0000000000000000,0.0002230000000000
2026-06-11 20:32:39,2026-06-11T20:32:39Z,sell,11135113340.0000000000000000,0.0004480000000000
2026-06-11 20:32:39,2026-06-11T20:32:31Z,sell,11135113340.0000000000000000,0.0000870000000000
2026-06-11 20:32:49,2026-06-11T20:32:43Z,buy,11135113340.0000000000000000,0.0003330000000000
2026-06-11 20:33:59,2026-06-11T20:33:52Z,sell,11128192998.0000000000000000,0.0000520000000000
2026-06-11 20:34:19,2026-06-11T20:34:20Z,sell,11128192999.0000000000000000,0.0029070000000000
2026-06-11 20:34:59,2026-06-11T20:34:56Z,sell,11131937806.0000000000000000,0.0040770000000000
2026-06-11 20:34:59,2026-06-11T20:34:56Z,buy,11131937806.0000000000000000,0.0005740000000000
2026-06-11 20:35:09,2026-06-11T20:35:03Z,sell,11135113340.0000000000000000,0.0002960000000000
2026-06-11 20:35:49,2026-06-11T20:35:43Z,sell,11135113340.0000000000000000,0.0000440000000000
2026-06-11 20:36:09,2026-06-11T20:36:06Z,sell,11135113340.0000000000000000,0.0021420000000000
2026-06-11 20:36:29,2026-06-11T20:36:27Z,buy,11165350291.0000000000000000,0.0000880000000000
2026-06-11 20:36:29,2026-06-11T20:36:25Z,buy,11135113352.0000000000000000,0.0038990000000000
2026-06-11 20:36:29,2026-06-11T20:36:25Z,buy,11135113353.0000000000000000,0.0006270000000000
2026-06-11 20:37:09,2026-06-11T20:37:09Z,buy,11135631081.0000000000000000,0.0000880000000000
2026-06-11 20:37:59,2026-06-11T20:37:52Z,sell,11135631081.0000000000000000,0.0001850000000000
2026-06-11 20:38:49,2026-06-11T20:38:43Z,buy,11145534513.0000000000000000,0.0006250000000000
2026-06-11 20:38:49,2026-06-11T20:38:43Z,buy,11145534519.0000000000000000,0.0019970000000000
2026-06-11 20:38:49,2026-06-11T20:38:43Z,buy,11145534520.0000000000000000,0.0007050000000000
2026-06-11 20:41:09,2026-06-11T20:41:09Z,sell,11179382232.0000000000000000,0.0008840000000000
2026-06-11 20:42:09,2026-06-11T20:42:09Z,sell,11179382166.0000000000000000,0.0004470000000000
2026-06-11 20:47:39,2026-06-11T20:47:40Z,buy,11162153234.0000000000000000,0.0017110000000000
2026-06-11 20:47:49,2026-06-11T20:47:47Z,sell,11179382079.0000000000000000,0.0004230000000000
2026-06-11 20:47:59,2026-06-11T20:47:54Z,buy,11170767684.0000000000000000,0.0003920000000000
2026-06-11 20:48:19,2026-06-11T20:48:17Z,sell,11170767664.0000000000000000,0.0031700000000000
2026-06-11 20:48:39,2026-06-11T20:48:32Z,sell,11170767684.0000000000000000,0.0001400000000000
2026-06-11 20:48:39,2026-06-11T20:48:32Z,sell,11170767654.0000000000000000,0.0002800000000000
2026-06-11 20:49:19,2026-06-11T20:49:20Z,sell,11170767684.0000000000000000,0.0001160000000000
2026-06-11 20:49:29,2026-06-11T20:49:28Z,buy,11170767684.0000000000000000,0.0001920000000000
2026-06-11 20:50:39,2026-06-11T20:50:39Z,sell,11162153234.0000000000000000,0.0001230000000000
2026-06-11 20:50:59,2026-06-11T20:51:00Z,buy,11162153234.0000000000000000,0.0002590000000000
2026-06-11 20:51:09,2026-06-11T20:51:03Z,sell,11179382163.0000000000000000,0.0018610000000000
2026-06-11 20:51:19,2026-06-11T20:51:18Z,buy,11162153235.0000000000000000,0.0003100000000000
2026-06-11 20:52:09,2026-06-11T20:52:01Z,sell,11162153235.0000000000000000,0.0008950000000000
2026-06-11 20:52:19,2026-06-11T20:52:14Z,buy,11162153246.0000000000000000,0.0004460000000000
2026-06-11 20:52:29,2026-06-11T20:52:27Z,buy,11162153257.0000000000000000,0.0006970000000000
2026-06-11 20:52:49,2026-06-11T20:52:48Z,buy,11162153278.0000000000000000,0.0000320000000000
2026-06-11 20:52:49,2026-06-11T20:52:47Z,buy,11162153279.0000000000000000,0.0006360000000000
2026-06-11 20:52:59,2026-06-11T20:52:54Z,buy,11162153289.0000000000000000,0.0004480000000000
2026-06-11 20:52:59,2026-06-11T20:52:54Z,buy,11162153290.0000000000000000,0.0006420000000000
2026-06-11 20:53:19,2026-06-11T20:53:18Z,sell,11179382165.0000000000000000,0.0007430000000000
2026-06-11 20:53:29,2026-06-11T20:53:27Z,sell,11179382232.0000000000000000,0.0006440000000000
2026-06-11 20:53:29,2026-06-11T20:53:26Z,sell,11179382166.0000000000000000,0.0000050000000000
2026-06-11 20:53:29,2026-06-11T20:53:26Z,sell,11179382165.0000000000000000,0.0003430000000000
2026-06-11 20:53:29,2026-06-11T20:53:26Z,sell,11179382165.0000000000000000,0.0020000000000000
2026-06-11 20:53:29,2026-06-11T20:53:26Z,sell,11179382165.0000000000000000,0.0020000000000000
2026-06-11 20:53:29,2026-06-11T20:53:26Z,sell,11179382164.0000000000000000,0.0020000000000000
2026-06-11 20:53:59,2026-06-11T20:53:57Z,sell,11199999999.0000000000000000,0.0019170000000000
2026-06-11 20:53:59,2026-06-11T20:53:51Z,sell,11189386860.0000000000000000,0.0053070000000000
2026-06-11 20:54:09,2026-06-11T20:54:02Z,buy,11162358096.0000000000000000,0.0003950000000000
2026-06-11 20:54:19,2026-06-11T20:54:18Z,buy,11206566285.0000000000000000,0.0000160000000000
2026-06-11 20:54:19,2026-06-11T20:54:18Z,buy,11206566286.0000000000000000,0.0006930000000000
2026-06-11 20:54:19,2026-06-11T20:54:15Z,sell,11206566286.0000000000000000,0.0003750000000000
2026-06-11 20:54:19,2026-06-11T20:54:15Z,sell,11206566285.0000000000000000,0.0008020000000000
2026-06-11 20:54:19,2026-06-11T20:54:15Z,sell,11206566285.0000000000000000,0.0016900000000000
2026-06-11 20:54:19,2026-06-11T20:54:15Z,sell,11200000000.0000000000000000,0.0000380000000000
2026-06-11 20:54:29,2026-06-11T20:54:30Z,sell,11265624459.0000000000000000,0.0016660000000000
2026-06-11 20:54:29,2026-06-11T20:54:29Z,sell,11265624458.0000000000000000,0.0088760000000000
2026-06-11 20:54:29,2026-06-11T20:54:21Z,buy,11206566286.0000000000000000,0.0020000000000000
2026-06-11 20:54:29,2026-06-11T20:54:21Z,buy,11206566285.0000000000000000,0.0016740000000000
2026-06-11 20:54:29,2026-06-11T20:54:20Z,sell,11232859112.0000000000000000,0.0009590000000000
2026-06-11 20:54:39,2026-06-11T20:54:38Z,sell,11284602195.0000000000000000,0.0002510000000000
2026-06-11 20:54:39,2026-06-11T20:54:33Z,buy,11284602196.0000000000000000,0.0005610000000000
2026-06-11 20:54:39,2026-06-11T20:54:33Z,buy,11284602196.0000000000000000,0.0000380000000000
2026-06-11 20:54:39,2026-06-11T20:54:32Z,sell,11299999999.0000000000000000,0.0182740000000000
2026-06-11 20:54:39,2026-06-11T20:54:32Z,sell,11297958754.0000000000000000,0.0046430000000000
2026-06-11 20:54:39,2026-06-11T20:54:32Z,sell,11265624497.0000000000000000,0.0009340000000000
2026-06-11 20:54:39,2026-06-11T20:54:32Z,sell,11265624496.0000000000000000,0.0028150000000000
2026-06-11 20:54:39,2026-06-11T20:54:31Z,sell,11265624461.0000000000000000,0.0004800000000000
2026-06-11 20:54:39,2026-06-11T20:54:31Z,sell,11265624460.0000000000000000,0.0021660000000000
2026-06-11 20:54:49,2026-06-11T20:54:44Z,sell,11284602195.0000000000000000,0.0068700000000000
2026-06-11 20:55:09,2026-06-11T20:55:10Z,buy,11220547726.0000000000000000,0.0000370000000000
2026-06-11 20:57:09,2026-06-11T20:57:04Z,buy,11220547887.0000000000000000,0.0000710000000000
2026-06-11 20:57:09,2026-06-11T20:57:04Z,buy,11220547888.0000000000000000,0.0020000000000000
2026-06-11 20:57:09,2026-06-11T20:57:04Z,buy,11220547889.0000000000000000,0.0008190000000000
2026-06-11 20:57:19,2026-06-11T20:57:13Z,buy,11220547891.0000000000000000,0.0000350000000000
2026-06-11 20:57:29,2026-06-11T20:57:30Z,buy,11221669955.0000000000000000,0.0000530000000000
2026-06-11 20:57:29,2026-06-11T20:57:22Z,sell,11220547904.0000000000000000,0.0006950000000000
2026-06-11 20:57:29,2026-06-11T20:57:22Z,sell,11220547904.0000000000000000,0.0002690000000000
2026-06-11 20:58:19,2026-06-11T20:58:19Z,buy,11221670021.0000000000000000,0.0000350000000000
2026-06-11 20:58:49,2026-06-11T20:58:45Z,buy,11221670059.0000000000000000,0.0018230000000000
2026-06-11 20:59:39,2026-06-11T20:59:39Z,buy,11223057656.0000000000000000,0.0004710000000000
2026-06-11 20:59:49,2026-06-11T20:59:46Z,buy,11228681007.0000000000000000,0.0000350000000000
2026-06-11 21:00:09,2026-06-11T21:00:01Z,buy,11233350312.0000000000000000,0.0008330000000000
2026-06-11 21:00:49,2026-06-11T21:00:44Z,sell,11264686458.0000000000000000,0.0000010000000000
2026-06-11 21:00:49,2026-06-11T21:00:42Z,sell,11264686468.0000000000000000,0.0010910000000000
2026-06-11 21:01:29,2026-06-11T21:01:27Z,buy,11238004462.0000000000000000,0.0000350000000000
2026-06-11 21:01:29,2026-06-11T21:01:21Z,sell,11264686424.0000000000000000,0.0000150000000000
2026-06-11 21:03:29,2026-06-11T21:03:28Z,buy,11250550877.0000000000000000,0.0002190000000000
2026-06-11 21:03:29,2026-06-11T21:03:27Z,buy,11250550877.0000000000000000,0.0000350000000000
2026-06-11 21:03:29,2026-06-11T21:03:23Z,sell,11250550867.0000000000000000,0.0000700000000000
2026-06-11 21:03:29,2026-06-11T21:03:23Z,sell,11238004462.0000000000000000,0.0004440000000000
2026-06-11 21:03:49,2026-06-11T21:03:45Z,buy,11250550877.0000000000000000,0.0002670000000000
2026-06-11 21:03:59,2026-06-11T21:03:53Z,buy,11250550877.0000000000000000,0.0031510000000000
2026-06-11 21:04:09,2026-06-11T21:04:00Z,buy,11250550877.0000000000000000,0.0019740000000000
2026-06-11 21:04:19,2026-06-11T21:04:11Z,buy,11224686526.0000000000000000,0.0005980000000000
2026-06-11 21:05:09,2026-06-11T21:05:03Z,buy,11224686591.0000000000000000,0.0026360000000000
2026-06-11 21:05:19,2026-06-11T21:05:18Z,buy,11224686603.0000000000000000,0.0004590000000000
2026-06-11 21:05:59,2026-06-11T21:05:52Z,buy,11224686478.0000000000000000,0.0022370000000000
2026-06-11 21:06:09,2026-06-11T21:06:02Z,sell,11224686603.0000000000000000,0.0022430000000000
2026-06-11 21:06:19,2026-06-11T21:06:16Z,sell,11224686603.0000000000000000,0.0000340000000000
2026-06-11 21:06:49,2026-06-11T21:06:50Z,buy,11224686491.0000000000000000,0.0013390000000000
2026-06-11 21:06:49,2026-06-11T21:06:47Z,buy,11224686491.0000000000000000,0.0000790000000000
2026-06-11 21:07:19,2026-06-11T21:07:19Z,sell,11238004462.0000000000000000,0.0005710000000000
2026-06-11 21:07:59,2026-06-11T21:07:58Z,sell,11256743986.0000000000000000,0.0002480000000000
2026-06-11 21:07:59,2026-06-11T21:07:58Z,sell,11250000016.0000000000000000,0.0000350000000000
2026-06-11 21:08:39,2026-06-11T21:08:38Z,sell,11264686446.0000000000000000,0.0044120000000000
2026-06-11 21:08:49,2026-06-11T21:08:42Z,sell,11264686446.0000000000000000,0.0000220000000000
2026-06-11 21:10:09,2026-06-11T21:10:07Z,sell,11264686407.0000000000000000,0.0000170000000000
2026-06-11 21:11:29,2026-06-11T21:11:26Z,sell,11264686397.0000000000000000,0.0008790000000000
2026-06-11 21:12:09,2026-06-11T21:12:10Z,sell,11264686407.0000000000000000,0.0000430000000000
2026-06-11 21:12:09,2026-06-11T21:12:10Z,sell,11264682166.0000000000000000,0.0003160000000000
2026-06-11 21:12:19,2026-06-11T21:12:14Z,sell,11264686407.0000000000000000,0.0005040000000000
2026-06-11 21:12:19,2026-06-11T21:12:14Z,sell,11264686407.0000000000000000,0.0005860000000000
2026-06-11 21:12:49,2026-06-11T21:12:48Z,sell,11264686457.0000000000000000,0.0000390000000000
2026-06-11 21:12:59,2026-06-11T21:12:56Z,buy,11245786646.0000000000000000,0.0020370000000000
2026-06-11 21:13:29,2026-06-11T21:13:28Z,sell,11264686457.0000000000000000,0.0000040000000000
2026-06-11 21:13:29,2026-06-11T21:13:22Z,sell,11264686457.0000000000000000,0.0003920000000000
2026-06-11 21:13:29,2026-06-11T21:13:22Z,sell,11264686446.0000000000000000,0.0004900000000000
2026-06-11 21:14:09,2026-06-11T21:14:04Z,sell,11251990407.0000000000000000,0.0034580000000000
2026-06-11 21:14:19,2026-06-11T21:14:13Z,sell,11251990407.0000000000000000,0.0002380000000000
2026-06-11 21:14:59,2026-06-11T21:14:58Z,sell,11249792753.0000000000000000,0.0005990000000000
2026-06-11 21:14:59,2026-06-11T21:14:57Z,buy,11249792753.0000000000000000,0.0011600000000000
2026-06-11 21:15:09,2026-06-11T21:15:04Z,sell,11249792753.0000000000000000,0.0005990000000000
2026-06-11 21:16:09,2026-06-11T21:16:09Z,buy,11245786637.0000000000000000,0.0009750000000000
2026-06-11 21:16:09,2026-06-11T21:16:02Z,sell,11251990407.0000000000000000,0.0010700000000000
2026-06-11 21:16:09,2026-06-11T21:16:02Z,sell,11251990407.0000000000000000,0.0000020000000000
2026-06-11 21:16:09,2026-06-11T21:16:02Z,sell,11249792753.0000000000000000,0.0000150000000000
2026-06-11 21:16:09,2026-06-11T21:16:02Z,sell,11249792753.0000000000000000,0.0014050000000000
2026-06-11 21:17:49,2026-06-11T21:17:42Z,sell,11251990407.0000000000000000,0.0000010000000000
2026-06-11 21:17:59,2026-06-11T21:17:57Z,sell,11264686457.0000000000000000,0.0000080000000000
2026-06-11 21:18:29,2026-06-11T21:18:27Z,sell,11264686457.0000000000000000,0.0004480000000000
2026-06-11 21:19:49,2026-06-11T21:19:47Z,sell,11264686457.0000000000000000,0.0001250000000000
2026-06-11 21:19:59,2026-06-11T21:19:59Z,buy,11264686457.0000000000000000,0.0007100000000000
2026-06-11 21:19:59,2026-06-11T21:19:58Z,buy,11251990408.0000000000000000,0.0016980000000000
2026-06-11 21:19:59,2026-06-11T21:19:57Z,buy,11256642218.0000000000000000,0.0020000000000000
2026-06-11 21:19:59,2026-06-11T21:19:57Z,buy,11264686457.0000000000000000,0.0001480000000000
2026-06-11 21:20:29,2026-06-11T21:20:24Z,sell,11260000000.0000000000000000,0.0000970000000000
2026-06-11 21:22:19,2026-06-11T21:22:16Z,sell,11260000000.0000000000000000,0.0001750000000000
2026-06-11 21:22:49,2026-06-11T21:22:50Z,sell,11264686457.0000000000000000,0.0000050000000000
2026-06-11 21:22:49,2026-06-11T21:22:44Z,sell,11264686457.0000000000000000,0.0010380000000000
2026-06-11 21:23:19,2026-06-11T21:23:11Z,sell,11264686458.0000000000000000,0.0000150000000000
2026-06-11 21:23:19,2026-06-11T21:23:11Z,sell,11264686457.0000000000000000,0.0013990000000000
2026-06-11 21:27:59,2026-06-11T21:27:53Z,buy,11264686459.0000000000000000,0.0005530000000000
2026-06-11 21:28:29,2026-06-11T21:28:27Z,buy,11264686459.0000000000000000,0.0020000000000000
2026-06-11 21:28:29,2026-06-11T21:28:27Z,buy,11264686458.0000000000000000,0.0003550000000000
2026-06-11 21:29:19,2026-06-11T21:29:14Z,buy,11264686460.0000000000000000,0.0000150000000000
2026-06-11 21:29:59,2026-06-11T21:30:00Z,buy,11264686460.0000000000000000,0.0019620000000000
2026-06-11 21:30:09,2026-06-11T21:30:10Z,buy,11245786637.0000000000000000,0.0017940000000000
2026-06-11 21:30:09,2026-06-11T21:30:10Z,buy,11245786637.0000000000000000,0.0000090000000000
2026-06-11 21:30:09,2026-06-11T21:30:10Z,buy,11245786638.0000000000000000,0.0000020000000000
2026-06-11 21:30:09,2026-06-11T21:30:10Z,buy,11245786638.0000000000000000,0.0013810000000000
2026-06-11 21:30:09,2026-06-11T21:30:09Z,buy,11245786637.0000000000000000,0.0009690000000000
2026-06-11 21:30:09,2026-06-11T21:30:09Z,buy,11260000000.0000000000000000,0.0000070000000000
2026-06-11 21:30:09,2026-06-11T21:30:04Z,buy,11260000001.0000000000000000,0.0015080000000000
2026-06-11 21:30:09,2026-06-11T21:30:02Z,buy,11260000000.0000000000000000,0.0002490000000000
2026-06-11 21:30:09,2026-06-11T21:30:02Z,buy,11260000001.0000000000000000,0.0000060000000000
2026-06-11 21:30:09,2026-06-11T21:30:01Z,buy,11260000001.0000000000000000,0.0025480000000000
2026-06-11 21:30:09,2026-06-11T21:30:01Z,buy,11264686459.0000000000000000,0.0000030000000000
2026-06-11 21:30:09,2026-06-11T21:30:01Z,buy,11264686459.0000000000000000,0.0000860000000000
2026-06-11 21:30:09,2026-06-11T21:30:01Z,buy,11264686460.0000000000000000,0.0000020000000000
2026-06-11 21:30:19,2026-06-11T21:30:13Z,buy,11245786637.0000000000000000,0.0000040000000000
2026-06-11 21:30:59,2026-06-11T21:30:58Z,buy,11245786637.0000000000000000,0.0011400000000000
2026-06-11 21:30:59,2026-06-11T21:30:58Z,buy,11264686457.0000000000000000,0.0002430000000000
2026-06-11 21:30:59,2026-06-11T21:30:55Z,sell,11245786637.0000000000000000,0.0000360000000000
2026-06-11 21:31:09,2026-06-11T21:31:06Z,buy,11245786639.0000000000000000,0.0000880000000000
2026-06-11 21:31:39,2026-06-11T21:31:38Z,sell,11251453822.0000000000000000,0.0004690000000000
2026-06-11 21:31:39,2026-06-11T21:31:34Z,buy,11251453823.0000000000000000,0.0010750000000000
2026-06-11 21:32:09,2026-06-11T21:32:08Z,buy,11254666686.0000000000000000,0.0002780000000000
2026-06-11 21:35:09,2026-06-11T21:35:09Z,buy,11276530953.0000000000000000,0.0017730000000000
2026-06-11 21:35:19,2026-06-11T21:35:13Z,sell,11276530952.0000000000000000,0.0019000000000000
2026-06-11 21:35:49,2026-06-11T21:35:49Z,buy,11255586639.0000000000000000,0.0000120000000000
2026-06-11 21:36:09,2026-06-11T21:36:01Z,sell,11255586623.0000000000000000,0.0016010000000000
2026-06-11 21:36:29,2026-06-11T21:36:25Z,sell,11255586586.0000000000000000,0.0007460000000000
2026-06-11 21:37:19,2026-06-11T21:37:15Z,buy,11245786636.0000000000000000,0.0000210000000000
2026-06-11 21:39:09,2026-06-11T21:39:05Z,sell,11278458707.0000000000000000,0.0001750000000000
2026-06-11 21:41:19,2026-06-11T21:41:13Z,sell,11275434724.0000000000000000,0.0000220000000000
2026-06-11 21:42:19,2026-06-11T21:42:18Z,sell,11274039551.0000000000000000,0.0014840000000000
2026-06-11 21:42:19,2026-06-11T21:42:13Z,sell,11274039554.0000000000000000,0.0001050000000000
2026-06-11 21:44:29,2026-06-11T21:44:24Z,sell,11261161717.0000000000000000,0.0002010000000000
2026-06-11 21:45:09,2026-06-11T21:45:08Z,buy,11259913101.0000000000000000,0.0020150000000000
2026-06-11 21:45:09,2026-06-11T21:45:06Z,buy,11259913101.0000000000000000,0.0068650000000000
2026-06-11 21:45:09,2026-06-11T21:45:06Z,buy,11259913102.0000000000000000,0.0010100000000000
2026-06-11 21:47:19,2026-06-11T21:47:19Z,buy,11279968803.0000000000000000,0.0000940000000000
2026-06-11 21:48:09,2026-06-11T21:48:08Z,buy,11280297903.0000000000000000,0.0036830000000000
2026-06-11 21:48:19,2026-06-11T21:48:17Z,sell,11278604752.0000000000000000,0.0005270000000000
2026-06-11 21:48:29,2026-06-11T21:48:21Z,sell,11281273019.0000000000000000,0.0000030000000000
2026-06-11 21:48:59,2026-06-11T21:48:58Z,buy,11245786788.0000000000000000,0.0003070000000000
2026-06-11 21:50:19,2026-06-11T21:50:14Z,buy,11245786880.0000000000000000,0.0000940000000000
2026-06-11 21:53:29,2026-06-11T21:53:26Z,buy,11245786880.0000000000000000,0.0005400000000000
2026-06-11 21:54:39,2026-06-11T21:54:37Z,buy,11245586639.0000000000000000,0.0000190000000000
2026-06-11 21:54:39,2026-06-11T21:54:37Z,buy,11245786636.0000000000000000,0.0001550000000000
2026-06-11 21:54:39,2026-06-11T21:54:37Z,buy,11245786637.0000000000000000,0.0000050000000000
